"행정구역별","성별","연령별","1인가구사유별","시점","1인가구-계","6개월미만","6개월이상~1년미만","1~2년미만","2~3년미만","3~5년미만","5~10년미만","10~15년미만","15~20년미만","20~25년미만","25년이상",
"제주특별자치도","남자","합계","본인의 건강 때문에","2020년","1237","33","64","64","124","215","267","113","43","191","123",
"제주특별자치도","남자","합계","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","4676","279","315","538","412","604","836","676","256","426","334",
"제주특별자치도","남자","합계","가족과 사별","2020년","3068","109","125","131","213","341","656","512","309","435","237",
"제주특별자치도","남자","합계","기타","2020년","356","7","12","53","25","34","100","36","8","31","50",
"제주특별자치도","남자","20세 미만","합계","2020년","308","59","70","119","45","15","","","","","",
"제주특별자치도","남자","20세 미만","본인의 직장 때문에","2020년","58","","19","27","","12","","","","","",
"제주특별자치도","남자","20세 미만","본인의 학업 때문에","2020년","245","59","49","92","45","","","","","","",
"제주특별자치도","남자","20세 미만","가족과 사별","2020년","5","","2","","","3","","","","","",
"제주특별자치도","남자","20~24","합계","2020년","1645","285","334","368","193","399","66","","","","",
"제주특별자치도","남자","20~24","본인의 직장 때문에","2020년","732","111","190","163","103","143","22","","","","",
"제주특별자치도","남자","20~24","본인의 학업 때문에","2020년","398","39","68","56","56","172","7","","","","",
"제주특별자치도","남자","20~24","본인의 독립 생활을 위하여","2020년","426","119","76","111","25","63","32","","","","",
"제주특별자치도","남자","20~24","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","80","16","","38","","21","5","","","","",
"제주특별자치도","남자","20~24","가족과 사별","2020년","9","","","","9","","","","","","",
"제주특별자치도","남자","25~29","합계","2020년","4049","630","590","715","369","762","743","240","","","",
"제주특별자치도","남자","25~29","본인의 직장 때문에","2020년","2555","448","384","465","228","473","391","166","","","",
"제주특별자치도","남자","25~29","본인의 학업 때문에","2020년","89","","21","31","","2","35","","","","",
"제주특별자치도","남자","25~29","본인의 독립 생활을 위하여","2020년","1139","134","171","177","124","245","219","69","","","",
"제주특별자치도","남자","25~29","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","160","29","7","29","11","28","51","5","","","",
"제주특별자치도","남자","25~29","가족과 사별","2020년","84","19","7","","6","5","47","","","","",
"제주특별자치도","남자","25~29","기타","2020년","22","","","13","","9","","","","","",
"제주특별자치도","남자","30~34","합계","2020년","3729","252","287","569","485","886","624","471","155","","",
"제주특별자치도","남자","30~34","본인의 직장 때문에","2020년","2178","161","175","295","320","577","362","226","62","","",
"제주특별자치도","남자","30~34","본인의 독립 생활을 위하여","2020년","1204","60","76","207","118","269","215","217","42","","",
"제주특별자치도","남자","30~34","본인의 건강 때문에","2020년","20","","","","8","","12","","","","",
"제주특별자치도","남자","30~34","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","220","25","20","47","9","30","35","13","41","","",
"제주특별자치도","남자","30~34","가족과 사별","2020년","69","6","16","12","18","","","15","2","","",
"제주특별자치도","남자","30~34","기타","2020년","38","","","8","12","10","","","8","","",
"제주특별자치도","남자","35~39","합계","2020년","3896","339","211","447","322","616","755","669","278","259","",
"제주특별자치도","남자","35~39","본인의 직장 때문에","2020년","2102","199","136","249","155","337","373","380","147","126","",
"제주특별자치도","남자","35~39","본인의 독립 생활을 위하여","2020년","1496","101","31","188","155","252","331","256","94","88","",
"제주특별자치도","남자","35~39","본인의 건강 때문에","2020년","29","","12","","10","","","","","7","",
"제주특별자치도","남자","35~39","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","147","17","27","6","2","23","10","11","20","31","",
"제주특별자치도","남자","35~39","가족과 사별","2020년","104","22","5","","","4","27","22","17","7","",
"제주특별자치도","남자","35~39","기타","2020년","18","","","4","","","14","","","","",
"제주특별자치도","남자","40~44","합계","2020년","3958","223","300","485","285","617","839","542","237","372","58",
"제주특별자치도","남자","40~44","본인의 직장 때문에","2020년","2225","162","177","341","176","320","418","281","143","170","37",
"제주특별자치도","남자","40~44","본인의 독립 생활을 위하여","2020년","1405","42","75","108","86","254","339","236","81","163","21",
"제주특별자치도","남자","40~44","본인의 건강 때문에","2020년","52","","10","","5","8","6","","4","19","",
"제주특별자치도","남자","40~44","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","179","19","29","19","18","16","56","22","","","",
"제주특별자치도","남자","40~44","가족과 사별","2020년","70","","9","","","16","13","3","9","20","",
"제주특별자치도","남자","40~44","기타","2020년","27","","","17","","3","7","","","","",
"제주특별자치도","남자","45~49","합계","2020년","4857","223","308","483","346","632","863","718","417","490","377",
"제주특별자치도","남자","45~49","본인의 직장 때문에","2020년","2379","121","119","336","202","361","414","340","183","198","105",
"제주특별자치도","남자","45~49","본인의 독립 생활을 위하여","2020년","1632","52","82","86","59","182","322","246","192","237","174",
"제주특별자치도","남자","45~49","본인의 건강 때문에","2020년","87","","","7","32","17","15","6","","","10",
"제주특별자치도","남자","45~49","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","492","44","93","39","46","64","65","78","8","14","41",
"제주특별자치도","남자","45~49","가족과 사별","2020년","236","6","14","15","","8","43","36","34","41","39",
"제주특별자치도","남자","45~49","기타","2020년","31","","","","7","","4","12","","","8",
"제주특별자치도","남자","50~54","합계","2020년","5095","215","184","501","366","926","785","753","262","628","475",
"제주특별자치도","남자","50~54","본인의 직장 때문에","2020년","2318","120","117","295","152","409","379","306","94","228","218",
"제주특별자치도","남자","50~54","본인의 독립 생활을 위하여","2020년","1606","62","28","79","55","259","251","290","155","246","181",
"제주특별자치도","남자","50~54","본인의 건강 때문에","2020년","177","5","","","10","44","33","","","64","21",
"제주특별자치도","남자","50~54","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","587","24","11","95","114","144","39","70","4","59","27",
"제주특별자치도","남자","50~54","가족과 사별","2020년","349","4","28","21","29","70","71","87","9","25","5",
"제주특별자치도","남자","50~54","기타","2020년","58","","","11","6","","12","","","6","23",
"제주특별자치도","남자","55~59","합계","2020년","4592","164","244","329","375","462","1013","641","370","511","483",
"제주특별자치도","남자","55~59","본인의 직장 때문에","2020년","2130","134","164","233","171","226","457","251","138","158","198",
"제주특별자치도","남자","55~59","본인의 독립 생활을 위하여","2020년","1355","9","36","24","86","117","262","219","141","249","212",
"제주특별자치도","남자","55~59","본인의 건강 때문에","2020년","146","7","3","4","25","5","76","6","3","17","",
"제주특별자치도","남자","55~59","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","627","7","37","46","88","92","159","82","28","42","46",
"제주특별자치도","남자","55~59","가족과 사별","2020년","301","7","","22","5","22","52","83","60","31","19",
"제주특별자치도","남자","55~59","기타","2020년","33","","4","","","","7","","","14","8",
"제주특별자치도","남자","60~64","합계","2020년","3884","130","132","248","175","532","753","773","257","462","422",
"제주특별자치도","남자","60~64","본인의 직장 때문에","2020년","1093","46","48","121","59","159","200","276","40","78","66",
"제주특별자치도","남자","60~64","본인의 독립 생활을 위하여","2020년","1348","10","26","35","47","185","229","304","121","191","200",
"제주특별자치도","남자","60~64","본인의 건강 때문에","2020년","386","21","22","15","2","78","50","67","22","46","63",
"제주특별자치도","남자","60~64","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","660","34","29","61","54","37","159","93","32","94","67",
"제주특별자치도","남자","60~64","가족과 사별","2020년","352","19","7","16","13","73","70","33","42","53","26",
"제주특별자치도","남자","60~64","기타","2020년","45","","","","","","45","","","","",
